DATEPRD,NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND
06-Apr-13,15/9-F-4,0,,,,,,,,0,,,,0,injection
07-Apr-13,15/9-F-4,0,,,,,,,,0,,,,0,injection
08-Apr-13,15/9-F-4,0,,,,,,,,0,,,,0,injection
09-Apr-13,15/9-F-4,0,,,,,,,,0,,,,0,injection
10-Apr-13,15/9-F-4,6.31,,,,,,,,0,,,,939,injection
11-Apr-13,15/9-F-4,24,,,,,,,,0,,,,5910,injection
12-Apr-13,15/9-F-4,24,,,,,,,,0,,,,5876,injection
13-Apr-13,15/9-F-4,24,,,,,,,,0,,,,6045,injection
14-Apr-13,15/9-F-4,24,,,,,,,,0,,,,6042,injection
15-Apr-13,15/9-F-4,24,,,,,,,,0,,,,4662,injection
16-Apr-13,15/9-F-4,22,,,,,,,,0,,,,3862,injection
17-Apr-13,15/9-F-4,23.17,,,,,,,,0,,,,4181,injection
18-Apr-13,15/9-F-4,24,,,,,,,,0,,,,5387,injection
19-Apr-13,15/9-F-4,24,,,,,,,,0,,,,5967,injection
20-Apr-13,15/9-F-4,24,,,,,,,,0,,,,6040,injection
21-Apr-13,15/9-F-4,24,,,,,,,,0,,,,5981,injection
22-Apr-13,15/9-F-4,24,,,,,,,,0,,,,5970,injection
23-Apr-13,15/9-F-4,24,,,,,,,,0,,,,5908,injection
24-Apr-13,15/9-F-4,24,,,,,,,,0,,,,4380,injection
25-Apr-13,15/9-F-4,24,,,,,,,,0,,,,4339,injection
26-Apr-13,15/9-F-4,24,,,,,,,,0,,,,4978,injection
27-Apr-13,15/9-F-4,24,,,,,,,,0,,,,5538,injection
28-Apr-13,15/9-F-4,24,,,,,,,,0,,,,4627,injection
29-Apr-13,15/9-F-4,24,,,,,,,,0,,,,3503,injection
30-Apr-13,15/9-F-4,19.17,,,,,,,,0,,,,4752,injection
01-May-13,15/9-F-4,24,,,,,,,,0,,,,5848,injection
02-May-13,15/9-F-4,24,,,,,,,,0,,,,5806,injection
03-May-13,15/9-F-4,24,,,,,,,,0,,,,5629,injection
04-May-13,15/9-F-4,24,,,,,,,,0,,,,5046,injection
05-May-13,15/9-F-4,24,,,,,,,,0,,,,5166,injection
06-May-13,15/9-F-4,24,,,,,,,,0,,,,5300,injection
07-May-13,15/9-F-4,24,,,,,,,,0,,,,5303,injection
08-May-13,15/9-F-4,24,,,,,,,,0,,,,5351,injection
09-May-13,15/9-F-4,24,,,,,,,,0,,,,5362,injection
10-May-13,15/9-F-4,24,,,,,,,,0,,,,5371,injection
11-May-13,15/9-F-4,24,,,,,,,,0,,,,5330,injection
12-May-13,15/9-F-4,24,,,,,,,,0,,,,5352,injection
13-May-13,15/9-F-4,24,,,,,,,,0,,,,5246,injection
14-May-13,15/9-F-4,15.17,,,,,,,,0,,,,3245,injection
15-May-13,15/9-F-4,24,,,,,,,,0,,,,4524,injection
16-May-13,15/9-F-4,24,,,,,,,,0,,,,5221,injection
17-May-13,15/9-F-4,21.83,,,,,,,,0,,,,3935,injection
18-May-13,15/9-F-4,24,,,,,,,,0,,,,4509,injection
19-May-13,15/9-F-4,24,,,,,,,,0,,,,4372,injection
20-May-13,15/9-F-4,24,,,,,,,,0,,,,5321,injection
21-May-13,15/9-F-4,18.06,,,,,,,,0,,,,4710,injection
22-May-13,15/9-F-4,0,,,,,,,,0,,,,0,injection
23-May-13,15/9-F-4,2.74,,,,,,,,0,,,,676,injection
24-May-13,15/9-F-4,24,,,,,,,,0,,,,6097,injection
25-May-13,15/9-F-4,24,,,,,,,,0,,,,6204,injection
26-May-13,15/9-F-4,24,,,,,,,,0,,,,6330,injection
27-May-13,15/9-F-4,24,,,,,,,,0,,,,6490,injection
28-May-13,15/9-F-4,24,,,,,,,,0,,,,6446,injection
29-May-13,15/9-F-4,24,,,,,,,,0,,,,6259,injection
30-May-13,15/9-F-4,24,,,,,,,,0,,,,5990,injection
31-May-13,15/9-F-4,24,,,,,,,,0,,,,6095,injection
01-Jun-13,15/9-F-4,24,,,,,,,,0,,,,5999,injection
02-Jun-13,15/9-F-4,24,,,,,,,,0,,,,6105,injection
03-Jun-13,15/9-F-4,24,,,,,,,,0,,,,5260,injection
04-Jun-13,15/9-F-4,24,,,,,,,,0,,,,5953,injection
05-Jun-13,15/9-F-4,9.01,,,,,,,,0,,,,2010,injection
06-Jun-13,15/9-F-4,9.49,,,,,,,,0,,,,2632,injection
07-Jun-13,15/9-F-4,24,,,,,,,,0,,,,6440,injection
08-Jun-13,15/9-F-4,24,,,,,,,,0,,,,6332,injection
09-Jun-13,15/9-F-4,18.68,,,,,,,,0,,,,4825,injection
10-Jun-13,15/9-F-4,18.99,,,,,,,,0,,,,5382,injection
11-Jun-13,15/9-F-4,24,,,,,,,,0,,,,6341,injection
12-Jun-13,15/9-F-4,24,,,,,,,,0,,,,5410,injection
13-Jun-13,15/9-F-4,24,,,,,,,,0,,,,5396,injection
14-Jun-13,15/9-F-4,24,,,,,,,,0,,,,5327,injection
15-Jun-13,15/9-F-4,24,,,,,,,,0,,,,5239,injection
16-Jun-13,15/9-F-4,24,,,,,,,,0,,,,5292,injection
17-Jun-13,15/9-F-4,24,,,,,,,,0,,,,4865,injection
18-Jun-13,15/9-F-4,24,,,,,,,,0,,,,4588,injection
19-Jun-13,15/9-F-4,24,,,,,,,,0,,,,4806,injection
20-Jun-13,15/9-F-4,24,,,,,,,,0,,,,5970,injection
21-Jun-13,15/9-F-4,20.34,,,,,,,,0,,,,4868,injection
22-Jun-13,15/9-F-4,0,,,,,,,,0,,,,0,injection
23-Jun-13,15/9-F-4,0,,,,,,,,0,,,,0,injection
24-Jun-13,15/9-F-4,0,,,,,,,,0,,,,0,injection
25-Jun-13,15/9-F-4,2.41,,,,,,,,0,,,,299,injection
26-Jun-13,15/9-F-4,24,,,,,,,,0,,,,5315,injection
27-Jun-13,15/9-F-4,17.19,,,,,,,,0,,,,3322,injection
28-Jun-13,15/9-F-4,21.23,,,,,,,,0,,,,3644,injection
29-Jun-13,15/9-F-4,24,,,,,,,,0,,,,5509,injection
30-Jun-13,15/9-F-4,24,,,,,,,,0,,,,5034,injection
01-Jul-13,15/9-F-4,24,,,,,,,,0,,,,4507,injection
02-Jul-13,15/9-F-4,24,,,,,,,,0,,,,5603,injection
03-Jul-13,15/9-F-4,24,,,,,,,,0,,,,5722,injection
04-Jul-13,15/9-F-4,16.01,,,,,,,,0,,,,3834,injection
05-Jul-13,15/9-F-4,6.41,,,,,,,,0,,,,1603,injection
06-Jul-13,15/9-F-4,17.67,,,,,,,,0,,,,3228,injection
07-Jul-13,15/9-F-4,24,,,,,,,,0,,,,5187,injection
08-Jul-13,15/9-F-4,24,,,,,,,,0,,,,6015,injection
09-Jul-13,15/9-F-4,24,,,,,,,,0,,,,5861,injection
10-Jul-13,15/9-F-4,24,,,,,,,,0,,,,5719,injection
11-Jul-13,15/9-F-4,24,,,,,,,,0,,,,5257,injection
12-Jul-13,15/9-F-4,24,,,,,,,,0,,,,5240,injection
13-Jul-13,15/9-F-4,24,,,,,,,,0,,,,5243,injection
14-Jul-13,15/9-F-4,24,,,,,,,,0,,,,5217,injection
15-Jul-13,15/9-F-4,24,,,,,,,,0,,,,5357,injection
16-Jul-13,15/9-F-4,24,,,,,,,,0,,,,5344,injection
17-Jul-13,15/9-F-4,24,,,,,,,,0,,,,5323,injection
18-Jul-13,15/9-F-4,24,,,,,,,,0,,,,5569,injection
19-Jul-13,15/9-F-4,24,,,,,,,,0,,,,5782,injection
20-Jul-13,15/9-F-4,24,,,,,,,,0,,,,5665,injection
21-Jul-13,15/9-F-4,24,,,,,,,,0,,,,5652,injection
22-Jul-13,15/9-F-4,2.33,,,,,,,,0,,,,493,injection
23-Jul-13,15/9-F-4,24,,,,,,,,0,,,,2352,injection
24-Jul-13,15/9-F-4,24,,,,,,,,0,,,,2476,injection
25-Jul-13,15/9-F-4,24,,,,,,,,0,,,,4706,injection
26-Jul-13,15/9-F-4,24,,,,,,,,0,,,,2710,injection
27-Jul-13,15/9-F-4,24,,,,,,,,0,,,,4824,injection
28-Jul-13,15/9-F-4,0.3,,,,,,,,0,,,,87,injection
29-Jul-13,15/9-F-4,9.99,,,,,,,,0,,,,1677,injection
30-Jul-13,15/9-F-4,24,,,,,,,,0,,,,6113,injection
31-Jul-13,15/9-F-4,24,,,,,,,,0,,,,1177,injection
01-Aug-13,15/9-F-4,0,,,,,,,,0,,,,0,injection
02-Aug-13,15/9-F-4,0,,,,,,,,0,,,,0,injection
03-Aug-13,15/9-F-4,18.05,,,,,,,,0,,,,3284,injection
04-Aug-13,15/9-F-4,24,,,,,,,,0,,,,6044,injection
05-Aug-13,15/9-F-4,24,,,,,,,,0,,,,5832,injection
06-Aug-13,15/9-F-4,24,,,,,,,,0,,,,5794,injection
07-Aug-13,15/9-F-4,24,,,,,,,,0,,,,5825,injection
08-Aug-13,15/9-F-4,24,,,,,,,,0,,,,5812,injection
09-Aug-13,15/9-F-4,24,,,,,,,,0,,,,5754,injection
10-Aug-13,15/9-F-4,24,,,,,,,,0,,,,5723,injection
11-Aug-13,15/9-F-4,24,,,,,,,,0,,,,5378,injection
12-Aug-13,15/9-F-4,23.67,,,,,,,,0,,,,5588,injection
13-Aug-13,15/9-F-4,24,,,,,,,,0,,,,5484,injection
14-Aug-13,15/9-F-4,24,,,,,,,,0,,,,5802,injection
15-Aug-13,15/9-F-4,24,,,,,,,,0,,,,5883,injection
16-Aug-13,15/9-F-4,24,,,,,,,,0,,,,5739,injection
17-Aug-13,15/9-F-4,24,,,,,,,,0,,,,5632,injection
18-Aug-13,15/9-F-4,24,,,,,,,,0,,,,5273,injection
19-Aug-13,15/9-F-4,24,,,,,,,,0,,,,5242,injection
20-Aug-13,15/9-F-4,24,,,,,,,,0,,,,5215,injection
21-Aug-13,15/9-F-4,24,,,,,,,,0,,,,5306,injection
22-Aug-13,15/9-F-4,24,,,,,,,,0,,,,5397,injection
23-Aug-13,15/9-F-4,24,,,,,,,,0,,,,5344,injection
24-Aug-13,15/9-F-4,24,,,,,,,,0,,,,5216,injection
25-Aug-13,15/9-F-4,24,,,,,,,,0,,,,5256,injection
26-Aug-13,15/9-F-4,24,,,,,,,,0,,,,5276,injection
27-Aug-13,15/9-F-4,24,,,,,,,,0,,,,5267,injection
28-Aug-13,15/9-F-4,24,,,,,,,,0,,,,5105,injection
29-Aug-13,15/9-F-4,24,,,,,,,,0,,,,4869,injection
30-Aug-13,15/9-F-4,24,,,,,,,,0,,,,4861,injection
31-Aug-13,15/9-F-4,24,,,,,,,,0,,,,4870,injection
01-Sep-13,15/9-F-4,24,,,,,,,,0,,,,4788,injection
02-Sep-13,15/9-F-4,24,,,,,,,,0,,,,4790,injection
03-Sep-13,15/9-F-4,24,,,,,,,,0,,,,4709,injection
04-Sep-13,15/9-F-4,24,,,,,,,,0,,,,5245,injection
05-Sep-13,15/9-F-4,24,,,,,,,,0,,,,4498,injection
06-Sep-13,15/9-F-4,24,,,,,,,,0,,,,4355,injection
07-Sep-13,15/9-F-4,24,,,,,,,,0,,,,5260,injection
08-Sep-13,15/9-F-4,24,,,,,,,,0,,,,5331,injection
09-Sep-13,15/9-F-4,24,,,,,,,,0,,,,4788,injection
10-Sep-13,15/9-F-4,24,,,,,,,,0,,,,4479,injection
11-Sep-13,15/9-F-4,24,,,,,,,,0,,,,4705,injection
12-Sep-13,15/9-F-4,18.25,,,,,,,,0,,,,3728,injection
13-Sep-13,15/9-F-4,0,,,,,,,,0,,,,0,injection
14-Sep-13,15/9-F-4,10.53,,,,,,,,0,,,,1539,injection
15-Sep-13,15/9-F-4,24,,,,,,,,0,,,,6123,injection
16-Sep-13,15/9-F-4,21.5,,,,,,,,0,,,,5284,injection
17-Sep-13,15/9-F-4,24,,,,,,,,0,,,,5694,injection
18-Sep-13,15/9-F-4,10.64,,,,,,,,0,,,,2452,injection
19-Sep-13,15/9-F-4,0,,,,,,,,0,,,,0,injection
20-Sep-13,15/9-F-4,18.53,,,,,,,,0,,,,3693,injection
21-Sep-13,15/9-F-4,11.67,,,,,,,,0,,,,2419,injection
22-Sep-13,15/9-F-4,24,,,,,,,,0,,,,5677,injection
23-Sep-13,15/9-F-4,24,,,,,,,,0,,,,5674,injection
24-Sep-13,15/9-F-4,24,,,,,,,,0,,,,5567,injection
25-Sep-13,15/9-F-4,24,,,,,,,,0,,,,5504,injection
26-Sep-13,15/9-F-4,24,,,,,,,,0,,,,5490,injection
27-Sep-13,15/9-F-4,13.33,,,,,,,,0,,,,2222,injection
28-Sep-13,15/9-F-4,24,,,,,,,,0,,,,4878,injection
29-Sep-13,15/9-F-4,24,,,,,,,,0,,,,5650,injection
30-Sep-13,15/9-F-4,24,,,,,,,,0,,,,5781,injection
01-Oct-13,15/9-F-4,24,,,,,,,,0,,,,5505,injection
02-Oct-13,15/9-F-4,24,,,,,,,,0,,,,5441,injection
03-Oct-13,15/9-F-4,24,,,,,,,,0,,,,5466,injection
04-Oct-13,15/9-F-4,24,,,,,,,,0,,,,3434,injection
05-Oct-13,15/9-F-4,24,,,,,,,,0,,,,5175,injection
06-Oct-13,15/9-F-4,24,,,,,,,,0,,,,5481,injection
07-Oct-13,15/9-F-4,24,,,,,,,,0,,,,5361,injection
08-Oct-13,15/9-F-4,24,,,,,,,,0,,,,5384,injection
09-Oct-13,15/9-F-4,24,,,,,,,,0,,,,5557,injection
10-Oct-13,15/9-F-4,24,,,,,,,,0,,,,5655,injection
11-Oct-13,15/9-F-4,11.5,,,,,,,,0,,,,2511,injection
12-Oct-13,15/9-F-4,9.75,,,,,,,,0,,,,1857,injection
13-Oct-13,15/9-F-4,24,,,,,,,,0,,,,5194,injection
14-Oct-13,15/9-F-4,24,,,,,,,,0,,,,5336,injection
15-Oct-13,15/9-F-4,24,,,,,,,,0,,,,5482,injection
16-Oct-13,15/9-F-4,24,,,,,,,,0,,,,5561,injection
17-Oct-13,15/9-F-4,24,,,,,,,,0,,,,5665,injection
18-Oct-13,15/9-F-4,24,,,,,,,,0,,,,5647,injection
19-Oct-13,15/9-F-4,19.98,,,,,,,,0,,,,4698,injection
20-Oct-13,15/9-F-4,17.69,,,,,,,,0,,,,4186,injection
21-Oct-13,15/9-F-4,23.17,,,,,,,,0,,,,5405,injection
22-Oct-13,15/9-F-4,24,,,,,,,,0,,,,5649,injection
23-Oct-13,15/9-F-4,24,,,,,,,,0,,,,5636,injection
24-Oct-13,15/9-F-4,24,,,,,,,,0,,,,4941,injection
25-Oct-13,15/9-F-4,24,,,,,,,,0,,,,5612,injection
26-Oct-13,15/9-F-4,24,,,,,,,,0,,,,5816,injection
27-Oct-13,15/9-F-4,24.14,,,,,,,,0,,,,4815,injection
28-Oct-13,15/9-F-4,0,,,,,,,,0,,,,0,injection
29-Oct-13,15/9-F-4,0,,,,,,,,0,,,,0,injection
30-Oct-13,15/9-F-4,16.19,,,,,,,,0,,,,2801,injection
31-Oct-13,15/9-F-4,24,,,,,,,,0,,,,5470,injection
01-Nov-13,15/9-F-4,24,,,,,,,,0,,,,5481,injection
02-Nov-13,15/9-F-4,3.31,,,,,,,,0,,,,710,injection
03-Nov-13,15/9-F-4,8.19,,,,,,,,0,,,,1449,injection
04-Nov-13,15/9-F-4,24,,,,,,,,0,,,,5245,injection
05-Nov-13,15/9-F-4,24,,,,,,,,0,,,,5372,injection
06-Nov-13,15/9-F-4,24,,,,,,,,0,,,,4788,injection
07-Nov-13,15/9-F-4,24,,,,,,,,0,,,,5537,injection
08-Nov-13,15/9-F-4,24,,,,,,,,0,,,,5557,injection
09-Nov-13,15/9-F-4,23.17,,,,,,,,0,,,,5331,injection
10-Nov-13,15/9-F-4,23.83,,,,,,,,0,,,,5514,injection
11-Nov-13,15/9-F-4,24,,,,,,,,0,,,,5552,injection
12-Nov-13,15/9-F-4,23.83,,,,,,,,0,,,,5374,injection
13-Nov-13,15/9-F-4,24,,,,,,,,0,,,,5557,injection
14-Nov-13,15/9-F-4,24,,,,,,,,0,,,,5515,injection
15-Nov-13,15/9-F-4,24,,,,,,,,0,,,,5511,injection
16-Nov-13,15/9-F-4,24,,,,,,,,0,,,,5495,injection
17-Nov-13,15/9-F-4,24,,,,,,,,0,,,,5532,injection
18-Nov-13,15/9-F-4,24,,,,,,,,0,,,,5424,injection
19-Nov-13,15/9-F-4,24,,,,,,,,0,,,,5581,injection
20-Nov-13,15/9-F-4,24,,,,,,,,0,,,,5560,injection
21-Nov-13,15/9-F-4,24,,,,,,,,0,,,,5472,injection
22-Nov-13,15/9-F-4,24,,,,,,,,0,,,,5400,injection
23-Nov-13,15/9-F-4,24,,,,,,,,0,,,,5473,injection
24-Nov-13,15/9-F-4,24,,,,,,,,0,,,,5195,injection
25-Nov-13,15/9-F-4,24,,,,,,,,0,,,,5732,injection
26-Nov-13,15/9-F-4,24,,,,,,,,0,,,,5597,injection
27-Nov-13,15/9-F-4,24,,,,,,,,0,,,,5534,injection
28-Nov-13,15/9-F-4,24,,,,,,,,0,,,,5844,injection
29-Nov-13,15/9-F-4,24,,,,,,,,0,,,,6113,injection
30-Nov-13,15/9-F-4,24,,,,,,,,0,,,,5526,injection
01-Dec-13,15/9-F-4,24,,,,,,,,0,,,,5856,injection
02-Dec-13,15/9-F-4,24,,,,,,,,0,,,,4696,injection
03-Dec-13,15/9-F-4,24,,,,,,,,0,,,,6042,injection
04-Dec-13,15/9-F-4,24,,,,,,,,0,,,,4956,injection
05-Dec-13,15/9-F-4,23.39,,,,,,,,0,,,,5294,injection
06-Dec-13,15/9-F-4,16.36,,,,,,,,0,,,,3472,injection
07-Dec-13,15/9-F-4,24,,,,,,,,0,,,,5663,injection
08-Dec-13,15/9-F-4,24,,,,,,,,0,,,,5642,injection
09-Dec-13,15/9-F-4,14.83,,,,,,,,0,,,,2974,injection
10-Dec-13,15/9-F-4,19.06,,,,,,,,0,,,,4160,injection
11-Dec-13,15/9-F-4,10.94,,,,,,,,0,,,,138,injection
12-Dec-13,15/9-F-4,24,,,,,,,,0,,,,3428,injection
13-Dec-13,15/9-F-4,9,,,,,,,,0,,,,1796,injection
14-Dec-13,15/9-F-4,24,,,,,,,,0,,,,5044,injection
15-Dec-13,15/9-F-4,23.17,,,,,,,,0,,,,5259,injection
16-Dec-13,15/9-F-4,24,,,,,,,,0,,,,5396,injection
17-Dec-13,15/9-F-4,24,,,,,,,,0,,,,5507,injection
18-Dec-13,15/9-F-4,24,,,,,,,,0,,,,5530,injection
19-Dec-13,15/9-F-4,24,,,,,,,,0,,,,5577,injection
20-Dec-13,15/9-F-4,19.67,,,,,,,,0,,,,4071,injection
21-Dec-13,15/9-F-4,24,,,,,,,,0,,,,5550,injection
22-Dec-13,15/9-F-4,24,,,,,,,,0,,,,5532,injection
23-Dec-13,15/9-F-4,24,,,,,,,,0,,,,5590,injection
24-Dec-13,15/9-F-4,24,,,,,,,,0,,,,5589,injection
25-Dec-13,15/9-F-4,24,,,,,,,,0,,,,5603,injection
26-Dec-13,15/9-F-4,20.89,,,,,,,,0,,,,4777,injection
27-Dec-13,15/9-F-4,18.03,,,,,,,,0,,,,3563,injection
28-Dec-13,15/9-F-4,24,,,,,,,,0,,,,5599,injection
29-Dec-13,15/9-F-4,24,,,,,,,,0,,,,5564,injection
30-Dec-13,15/9-F-4,24,,,,,,,,0,,,,5829,injection
31-Dec-13,15/9-F-4,20.92,,,,,,,,0,,,,4898,injection
01-Jan-14,15/9-F-4,24,,,,,,,,0,,,,5469,injection
02-Jan-14,15/9-F-4,24,,,,,,,,0,,,,5438,injection
03-Jan-14,15/9-F-4,24,,,,,,,,0,,,,5474,injection
04-Jan-14,15/9-F-4,14.31,,,,,,,,0,,,,3274,injection
05-Jan-14,15/9-F-4,10.03,,,,,,,,0,,,,1581,injection
06-Jan-14,15/9-F-4,24,,,,,,,,0,,,,5194,injection
07-Jan-14,15/9-F-4,24,,,,,,,,0,,,,4117,injection
08-Jan-14,15/9-F-4,24,,,,,,,,0,,,,3962,injection
09-Jan-14,15/9-F-4,24,,,,,,,,0,,,,4913,injection
10-Jan-14,15/9-F-4,24,,,,,,,,0,,,,5814,injection
11-Jan-14,15/9-F-4,24,,,,,,,,0,,,,5674,injection
12-Jan-14,15/9-F-4,24,,,,,,,,0,,,,5614,injection
13-Jan-14,15/9-F-4,24,,,,,,,,0,,,,5659,injection
14-Jan-14,15/9-F-4,24,,,,,,,,0,,,,5645,injection
15-Jan-14,15/9-F-4,24,,,,,,,,0,,,,5698,injection
16-Jan-14,15/9-F-4,24,,,,,,,,0,,,,6807,injection
17-Jan-14,15/9-F-4,24,,,,,,,,0,,,,7152,injection
18-Jan-14,15/9-F-4,24,,,,,,,,0,,,,5819,injection
19-Jan-14,15/9-F-4,24,,,,,,,,0,,,,4616,injection
20-Jan-14,15/9-F-4,24,,,,,,,,0,,,,3898,injection
21-Jan-14,15/9-F-4,24,,,,,,,,0,,,,3735,injection
22-Jan-14,15/9-F-4,24,,,,,,,,0,,,,3627,injection
23-Jan-14,15/9-F-4,24,,,,,,,,0,,,,3730,injection
24-Jan-14,15/9-F-4,24,,,,,,,,0,,,,4370,injection
25-Jan-14,15/9-F-4,24,,,,,,,,0,,,,5551,injection
26-Jan-14,15/9-F-4,24,,,,,,,,0,,,,6541,injection
27-Jan-14,15/9-F-4,24,,,,,,,,0,,,,6346,injection
28-Jan-14,15/9-F-4,23.83,,,,,,,,0,,,,4826,injection
29-Jan-14,15/9-F-4,8.23,,,,,,,,0,,,,1274,injection
30-Jan-14,15/9-F-4,1.69,,,,,,,,0,,,,248,injection
31-Jan-14,15/9-F-4,24,,,,,,,,0,,,,5742,injection
01-Feb-14,15/9-F-4,24,,,,,,,,0,,,,6424,injection
02-Feb-14,15/9-F-4,23.58,,,,,,,,0,,,,5433,injection
03-Feb-14,15/9-F-4,24,,,,,,,,0,,,,4766,injection
04-Feb-14,15/9-F-4,24,,,,,,,,0,,,,4648,injection
05-Feb-14,15/9-F-4,24,,,,,,,,0,,,,4582,injection
06-Feb-14,15/9-F-4,8,,,,,,,,0,,,,1332,injection
07-Feb-14,15/9-F-4,0,,,,,,,,0,,,,0,injection
08-Feb-14,15/9-F-4,5,,,,,,,,0,,,,1040,injection
09-Feb-14,15/9-F-4,24,,,,,,,,0,,,,5157,injection
10-Feb-14,15/9-F-4,16.5,,,,,,,,0,,,,3196,injection
11-Feb-14,15/9-F-4,18.28,,,,,,,,0,,,,2980,injection
12-Feb-14,15/9-F-4,24,,,,,,,,0,,,,5481,injection
13-Feb-14,15/9-F-4,24,,,,,,,,0,,,,6080,injection
14-Feb-14,15/9-F-4,24,,,,,,,,0,,,,6103,injection
15-Feb-14,15/9-F-4,24,,,,,,,,0,,,,5356,injection
16-Feb-14,15/9-F-4,24,,,,,,,,0,,,,5732,injection
17-Feb-14,15/9-F-4,24,,,,,,,,0,,,,5823,injection
18-Feb-14,15/9-F-4,16.5,,,,,,,,0,,,,4057,injection
19-Feb-14,15/9-F-4,24,,,,,,,,0,,,,5757,injection
20-Feb-14,15/9-F-4,24,,,,,,,,0,,,,5895,injection
21-Feb-14,15/9-F-4,23.17,,,,,,,,0,,,,4379,injection
22-Feb-14,15/9-F-4,23.13,,,,,,,,0,,,,4065,injection
23-Feb-14,15/9-F-4,13.13,,,,,,,,0,,,,3681,injection
24-Feb-14,15/9-F-4,23.83,,,,,,,,0,,,,5684,injection
25-Feb-14,15/9-F-4,24,,,,,,,,0,,,,5764,injection
26-Feb-14,15/9-F-4,24,,,,,,,,0,,,,5783,injection
27-Feb-14,15/9-F-4,24,,,,,,,,0,,,,5932,injection
28-Feb-14,15/9-F-4,24,,,,,,,,0,,,,5892,injection
01-Mar-14,15/9-F-4,24,,,,,,,,0,,,,5354,injection
02-Mar-14,15/9-F-4,24,,,,,,,,0,,,,4895,injection
03-Mar-14,15/9-F-4,24,,,,,,,,0,,,,4824,injection
04-Mar-14,15/9-F-4,24,,,,,,,,0,,,,5213,injection
05-Mar-14,15/9-F-4,24,,,,,,,,0,,,,5950,injection
06-Mar-14,15/9-F-4,24,,,,,,,,0,,,,5927,injection
07-Mar-14,15/9-F-4,24,,,,,,,,0,,,,6015,injection
08-Mar-14,15/9-F-4,24,,,,,,,,0,,,,6101,injection
09-Mar-14,15/9-F-4,24,,,,,,,,0,,,,6139,injection
10-Mar-14,15/9-F-4,24,,,,,,,,0,,,,6164,injection
11-Mar-14,15/9-F-4,24,,,,,,,,0,,,,6136,injection
12-Mar-14,15/9-F-4,24,,,,,,,,0,,,,6043,injection
13-Mar-14,15/9-F-4,24,,,,,,,,0,,,,5532,injection
14-Mar-14,15/9-F-4,24,,,,,,,,0,,,,4937,injection
15-Mar-14,15/9-F-4,23.67,,,,,,,,0,,,,5406,injection
16-Mar-14,15/9-F-4,24,,,,,,,,0,,,,5475,injection
17-Mar-14,15/9-F-4,24,,,,,,,,0,,,,5136,injection
18-Mar-14,15/9-F-4,24,,,,,,,,0,,,,4983,injection
19-Mar-14,15/9-F-4,24,,,,,,,,0,,,,5064,injection
20-Mar-14,15/9-F-4,24,,,,,,,,0,,,,5485,injection
21-Mar-14,15/9-F-4,24,,,,,,,,0,,,,5665,injection
22-Mar-14,15/9-F-4,15.5,,,,,,,,0,,,,2900,injection
23-Mar-14,15/9-F-4,24,,,,,,,,0,,,,5607,injection
24-Mar-14,15/9-F-4,6.39,,,,,,,,0,,,,1405,injection
25-Mar-14,15/9-F-4,9.61,,,,,,,,0,,,,1875,injection
26-Mar-14,15/9-F-4,24,,,,,,,,0,,,,5984,injection
27-Mar-14,15/9-F-4,14.67,,,,,,,,0,,,,2705,injection
28-Mar-14,15/9-F-4,24,,,,,,,,0,,,,4082,injection
29-Mar-14,15/9-F-4,17.17,,,,,,,,0,,,,2591,injection
30-Mar-14,15/9-F-4,23,,,,,,,,0,,,,5151,injection
31-Mar-14,15/9-F-4,24,,,,,,,,0,,,,5353,injection
01-Apr-14,15/9-F-4,24,,,,,,,,0,,,,5472,injection
02-Apr-14,15/9-F-4,24,,,,,,,,0,,,,5697,injection
03-Apr-14,15/9-F-4,24,,,,,,,,0,,,,5689,injection
04-Apr-14,15/9-F-4,24,,,,,,,,0,,,,5771,injection
05-Apr-14,15/9-F-4,24,,,,,,,,0,,,,5946,injection
06-Apr-14,15/9-F-4,18.17,,,,,,,,0,,,,4371,injection
07-Apr-14,15/9-F-4,21,,,,,,,,0,,,,3509,injection
08-Apr-14,15/9-F-4,24,,,,,,,,0,,,,5995,injection
09-Apr-14,15/9-F-4,24,,,,,,,,0,,,,6409,injection
10-Apr-14,15/9-F-4,20.38,,,,,,,,0,,,,4327,injection
11-Apr-14,15/9-F-4,24,,,,,,,,0,,,,6066,injection
12-Apr-14,15/9-F-4,24,,,,,,,,0,,,,6079,injection
13-Apr-14,15/9-F-4,24,,,,,,,,0,,,,6438,injection
14-Apr-14,15/9-F-4,24,,,,,,,,0,,,,6492,injection
15-Apr-14,15/9-F-4,24,,,,,,,,0,,,,6607,injection
16-Apr-14,15/9-F-4,24,,,,,,,,0,,,,6834,injection
17-Apr-14,15/9-F-4,24,,,,,,,,0,,,,6997,injection
18-Apr-14,15/9-F-4,24,,,,,,,,0,,,,7079,injection
19-Apr-14,15/9-F-4,24,,,,,,,,0,,,,7126,injection
20-Apr-14,15/9-F-4,24,,,,,,,,0,,,,6343,injection
21-Apr-14,15/9-F-4,24,,,,,,,,0,,,,5662,injection
